id,description
2709253281,"Hi,
My name is Priyanshu Srivastav and I am a Staffing Specialist at E-Solutions INC. I am reaching out to you on an exciting job opportunity with one of our clients
 
Job Title - Data Analyst/QA
Location - Chicago IL
Position Type - Contract
 
Job description
 Good experience in data analytics, data engineering, data modeling and data warehousing
Expert SQL knowledge and experience working with relational databases as well as a work familiarity with a variety of databases (Oracle, Salesforce Cloud DB)
Experienced testing ETL workflows with various sources and targets
Knowledge in Unix, DataStage and salesforce cloud objects
Good hands on knowledge in Salesforce Sales and Services modules, Data loader, Regression testing
Experience in working with large datasets
Excellent skills on working with database queries and writing complex queries
Should know how to work with batch logic like soft deletes / timestamps / current record vs historical records, how to use foreign keys and surrogate keys
Prior experience with an ETL automation will be an added advantage
Experience with, but not limited to, JUnit/TestNG and automation testing - Good to have
Ability to perform and provide a detailed impact analysis for a given a defect and provide estimates
Test Planning, Execution and management of test workflows / defect lifecycle
Ability to operate effectively in a team-oriented and collaborative environment
Excellent communication skills and ability to interact with all levels of end users and technical resources
 
Thanks and Regards
Priyanshu Srivastav
2 N. Market St., #400, San Jose, CA, 95113
Direct (Desk): 408-689-2264
priyanshu.s@e-solutionsinc.com
LinkedIn: https://www.linkedin.com/in/priyanshu-srivastav-5813aa171/
Google Hangout: prisri828@gmail.com
Skype:  prisri828@gmail.com
 www.e-solutionsinc.com
  Show less
Seniority level
Entry level
Employment type
Contract
Job function
Information Technology
Industries
Restaurants, Food & Beverages, and Food Production"
2746182351,"Job Description

Title: Data Analyst-MDM

Location: Sunnyvale. CA. 94085. Remote to start / eventually go into office - Local Candidates

Duration: 12 Months &plus;

13670646

We're looking for a Master Data Management professional who understands PLM and SAP ECC to join our team. If you have a consistent track record of achieving goals in dynamic environment, take the entrepreneurial approach to problem solving, have strong leadership and communication skills, and you're comfortable stabilizing and coordinating a variety of complex activities, you could be an excellent fit.

Key Qualifications
Excellent communication skills, written and verbal, with ability to understand technical problems and clearly explain solutions
Capable of handling multiple deliverables simultaneously with the ability to set priorities
Strong analytical, debugging and problem-solving skills; must be able to analyze issues including large data sets to determine root causes and recommend solutions
Strong BOM knowledge to setup, breakdown and analyze
Data management, auditing, cleansing, and migration
Previous experience with system implementation and enhancements including scenario development, user acceptance testing, and go-live readiness
Well-versed with SAP, Agile PLM & Excel
Education

BS or equivalent preferred. Client is an Equal Opportunity Employer that is committed to inclusion and diversity. We also take affirmative action to offer employment and advancement opportunities to all applicants, including minorities, women, protected veterans, and individuals with disabilities. Client will not discriminate or retaliate against applicants who inquire about, disclose, or discuss their compensation or that of other applicants.

Skills

MacOS

iOS

5 - 10 years of experience.

Education

Bachelor's Degree or equivalent work experience preferred.

Required Skills

COLLECTION

DATA ANALYST

DATA ANALYTICS

DATA COLLECTION

DATA MODELING

Additional Skills

DATABASES

EXCEL

MARKETING

Presentation Skills

DATA SOURCES

DATABASE

IOS

MAC

MACOS

MICROSOFT EXCEL

PROCESS IMPROVEMENT Job #: 21-19099
Show less
Seniority level
Associate
Employment type
Full-time
Job function
Information Technology
Industries
Information Technology and Services, Computer Software, and Financial Services"
2750776616,"Position: , Data Analyst

Location: CA or PHX, AZ or Remote

Duration: Full-time

Job Description

ROLE AND RESPONSIBILITIES

"" Understanding of Retail Business and leveraging same for Business rules mapping, data analysis etc.

"" should have integration work background

"" Strong database skills on Oracle RDBMS PL/SQL and SQL scripting and other tools

"" Experience in High Level thru Low level Design including Interface Specs, Data Mapping, Data Contracts, Test Plan creation etc.

"" Experience in DB table design and performance tuning desirable

"" Gather project requirements and match it with Integration Design Patterns and / or build new Design pattern

"" Translate Functional and Non-Functional Integration requirements into Integration Design Document (IDD)

"" Participate in planning Effort Estimates and Implementation timelines

"" Document and map Source and Target Canonical attributes into Integration Mapping document

"" Present IDD to Governance board for review and signoff

"" Establish connectivity approaches with Source and Target systems

"" Review Unit Test Plan and Reports

"" Participate in planning initiatives for testing and configuration in QA env

"" Participate in Integration components testing and UAT

"" Work closely with Integration Architect for new design and reusable patterns to meet business requirements

"" Experience coordinating with offshore team and working under a Global delivery model

"" Experience with estimating and planning for project activities

"" Good to have Operational knowledge of integration tools like IBM InfoSphere DataStage, IIB / WMB, Kafka

"" Self-driven and hands-on individual""

Keywords For Search SQL and Data mapping , Data Analyst

Diverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company.
Show less
Seniority level
Entry level
Employment type
Contract
Job function
Information Technology
Industries
Information Technology and Services"
2730776455,
2748402282,"Job Description

Job Title: eCommerce Data Analyst

Location: Menlo Park, CA

Duration: 6 Months

Summary
Work closely with the PM and members of the analytics team to understand opportunities for commerce on Facebook.
Produce ad hoc analyses to aid team in understanding user behavior, develop POVs, and drive decision-making.
Work closely with data scientists and data engineers to develop data infrastructure (data pipelines, reports etc) and other tools to make analytics easier and more effective.
Be the go-to expert for data resources and tools for the product team.
Must Have
2&plus; years experience with data and analytics in businesses strategy, marketing, finance, engineering or science
1&plus; years of experience with SQL (Oracle, Vertica, Hive, MySQL, etc) or a scripting language for data analysis is required
2&plus; years experience with statistical analysis. Stat packages such as R, MATLAB, SPSS, SAS, Stata, etc
Ability to clearly communicate technical concepts to non-experts
Detail-oriented execution style, exceptional problem solver, self-directed, quick learner
Nice to Have
Product analytics
Python or R
Masters or PhD in quantitative discipline
Background in commerce or ecommerce ex: Amazon, offer up, Shopify, etc..
Education
BA/BS degree
IND123
Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Information Technology
Industries
Information Technology and Services, Computer Software, and Financial Services"
2755843433,
2744526860,"GRAIL is a healthcare company whose mission is to detect cancer early, when it can be cured. GRAIL is focused on alleviating the global burden of cancer by developing pioneering technology to detect and identify multiple deadly cancer types early. The company is using the power of next-generation sequencing, population-scale clinical studies, and state-of-the-art computer science and data science to enhance the scientific understanding of cancer biology, and to develop its multi-cancer early detection blood test. GRAIL is headquartered in Menlo Park, CA with locations in Washington, D.C., North Carolina, and the United Kingdom. It is supported by leading global investors and pharmaceutical, technology, and healthcare companies. For more information, please visit www.grail.com .

Term: 3 - 4 months with the potential to extend

We are seeking a Data Analyst contractor to contribute to the analysis of clinical study data through their statistical programming expertise! This individual will develop programs for and maintain complete and auditable documentation of the analysis of GRAIL’s clinical studies!

You Will
Provide statistical programming support to data cleaning and locking activities, pre-defined and exploratory analysis, formal reports, publications, presentations, and new statistical methodologies
Work closely with biostatisticians to create data and analysis program specifications based on the statistical analysis plan (SAP)
Maintain complete and auditable programming documentation for analysis of clinical studies
Contribute to the development, documentation and maintenance of a reusable programming code library
Serve as a member of clinical study teams
Have opportunities to work with data scientists closely on machine learning projects
Have opportunities to work on engineering-oriented projects like dashboarding and scaling up efforts with large-scale genomic data
May have opportunities to act as a biostatistician on small-scale projects
Your Background Will Include
1 - 3+ years of data analysis and statistics experience in academia or industry. Molecular diagnostics industry experience preferred
B.S. or M.S in Statistics or related field
Proficient in R (preferred) or Python
Experience in deriving variables and creating analysis datasets for clinical studies
Knowledge of applicable regulatory rules and guidelines, e.g., ICH, GCP, HIPAA
Ability to work independently on multiple concurrent projects in a fast-paced environment
Strong team player with demonstrated track record of success in cross-functional team environment
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

GRAIL, Inc. and its affiliates and subsidiaries (""GRAIL"") does not accept any liability for fees for resumes from recruiters or employment agencies (“Agency”), without a binding, written recruitment agreement between GRAIL and Agency describing the services and specific job openings (“Agreement”). GRAIL may consider any candidate for whom an Agency has submitted an unsolicited resume and explicitly reserves the right to hire those candidate(s) without any financial obligation to the Agency, unless an Agreement is in place. Any email or verbal contacts with any person within GRAIL is inadequate to create a binding agreement. Agencies without an Agreement are requested not to contact any hiring managers of GRAIL with recruiting inquiries or resumes. Agencies interested in partnering with GRAIL may contact GRAIL's HR Department through our Customer Service team .
Show less
Seniority level
Associate
Employment type
Contract
Job function
Information Technology
Industries
Biotechnology, Hospital & Health Care, and Pharmaceuticals"
2755845119,"The candidate will need to live within a reasonable commuting distance to any of the following US office locations: San Jose, CA; Fremont, CA; Kalamazoo, MI. You will need to be in the office 2-3 days a week but will have the flexibility to work from home on the other days.

Who We Want

Data translators. Highly effective communicators who can transform data findings into recommendations to compose reports and executive level presentations.

Strategic thinkers. People who enjoy analyzing data or trends for the purposes of planning, forecasting, advising, budgeting, reporting, or sales opportunities.

Collaborative partners. People who build and leverage cross-functional relationships to bring together ideas, information, use cases, and industry analyses to inform business strategy and decisions.

What You Will Do

As a Sr. Data Analyst, you will focus on contracts, pricing, and customer intelligence to maximize revenue and margin through contract and pricing strategy by leveraging analytic tools such as Power BI, excel, etc. You will elevate Stryker’s approach to customer data by providing business intelligence solutions that supply our business leaders and sales teams with information to support and inform business strategy, identify opportunity, and inform negotiations and decisions. In addition, you will gain a deep understanding of the businesses you support and development, maintain, deploy, and scale data models and internal solutions that support the business needs. You will build strong relationships with internal customers and sales teams and provide exceptional customer service. Lastly, you’ll have the opportunity to build relationships and collaborate with a robust team, deliver business focused analytics and recommendations, and enable key initiatives for HCS (Healthcare Systems) and our business partners.

What You Need
Bachelor’s degree required
2+ years work experience required
Experience with excel and other reporting and visualization tools such as Power BI or Tableau preferred
Basic data modeling and fundamental core database concepts
Effective presentation, written, verbal communication skills, including the ability to explain data and findings
Show less
Seniority level
Associate
Employment type
Full-time
Job function
Sales, Business Development, and Marketing
Industries
Electrical/Electronic Manufacturing, Mechanical or Industrial Engineering, and Medical Devices"
2621874936,"Get your career started at eHealth

eHealthInsurance has many exciting career opportunities in a number of locations, across various functions. Come join us today!

eHealth has disrupted the industry with a mission to connect everyone with quality affordable health insurance and Medicare plans. Medicare health insurance is one of the fastest growing insurance markets with over 10,000 people turning 65 every day. Today we continue that mission, partnering with more than 180 top insurers to deliver unparalleled selection and help our clients find essential healthcare coverage . We make our clients feel comfortable by taking a consultative and educational approach to understanding their needs and guiding them though the supplement shopping process no cost to them.

We are seeking a Senior Data Analyst to join our growing team of analytics experts that are passionate about delivering data driven insights to drive better and faster decision making within our company and to better serve our customers. This is a fast-paced, collaborative, and iterative environment requiring quick learning, agility, and flexibility.

How You Will Make An Impact
Perform descriptive, diagnostic, and prescriptive analyses to form hypotheses about how we can grow the business through optimizing marketing spend on Direct Mail channel
Leverage dashboards and visualizations to tell the story of data and make recommendations in a business-friendly language to the leadership team
Influence channel leadership to pursue our hypotheses so that we better serve customers and grow our business
Collaborate with partners in BI and Data Engineering orgs to build robust data pipelines to “productionalize” new data sources and KPIs
Work closely with functional leaders to help them better understand how to use data as well as form their own hypotheses so we can move faster
Perform exploratory analysis on third party data to find new segments of prospects to improve channel performance
Design sound experiments and perform statistical analysis on AB tests to find optimal messaging and mail cadence to maximize response rate
Required Qualification
BS degree and 4+ years of relevant professional experience or an MS degree and 2+ years experience.
3+ years experience in SQL, Tableau.
Preferred Qualifications
Preferred degree in Economics, Mathematic, Statistics or other quantitative field
Knowledge of Python & R is a plus
Ecommerce experience is preferred
Strong presentation, business communication, interpersonal & project management skills
Proven track record of defining and executing key analysis with minimal supervision
eHealth is an Equal Employment Opportunity employer. It is our policy to provide equal opportunity to all employees and applicants and to prohibit any discrimination because of race, color, religion, sex, national origin, age, marital status, sexual orientation, genetic information, disability, protected veteran status, or any other consideration made unlawful by applicable federal, state or local laws. The foundation of these policies is our commitment to treat everyone fairly and equally and to have a bias-free work environment.

If you are interested in applying for employment with eHealth and need special assistance or an accommodation to apply for a posted position contact us at: accommodations@ehealthinsurance.com .
Show less
Seniority level
Associate
Employment type
Full-time
Job function
Information Technology
Industries
Information Technology and Services, Computer Software, and Financial Services"
2734427251,"Punchh is the leader in AI-powered loyalty, offer management, and customer engagement solutions for brick-and-mortar and online restaurants, convenience stores, and other retailers. Punchh brings the power of digital engagement to physical stores by delivering omnichannel experiences and personalization across the entire customer journey to drive same-store sales and customer lifetime value. Using pre-built integrations to 200+ third-party systems such as POS, WiFi, kiosk, and payment providers, the Punchh platform delivers actionable, SKU-level data in real-time.

Serving 200+ brands that span 100K+ stores in 20 different countries, Punchh customers include 5 of the top 100 North American convenience stores like Casey’s and Racetrac and 37 of the top 100 restaurant brands, including Papa John's, Denny’s, Focus Brands, and Yum! Brands (KFC, Pizza Hut, and Taco Bell). Punchh is headquartered in Silicon Valley with offices in Texas, Canada, and India.

Punchh was built over eleven years by a seasoned leadership team with extensive experience in digital, marketing, CRM, and AI technologies, as well as deep knowledge of the restaurant and retail industries. In April of 2021, Punchh agreed to be acquired by PAR Technology Corporation (NYSE: PAR), a leading global provider of restaurant software. While Punchh continues to operate as an independent business unit, the acquisition creates a unified commerce cloud platform for enterprise restaurants and positions PAR and its subsidiaries to lead the industry with integrated point-of-sale, back office, payment, and guest engagement solutions.

Title

Senior Data Analyst

Location

San Mateo, CA

Reporting to

Director, Data Engineering

About The Role

Senior Data Analyst Is one of the most critical roles in leading Punchh’s data innovations. You will leverage prior industrial experience in product and business analytics and help create cutting-edge data and analytics products.

This role requires close collaborations with data science, engineering and product management. You should be both a technical expert, and an inspirational mentor to the team, guiding junior members and establishing best practices from ideation to production.

What You'll Do
Explore data to find actionable insights and make recommendations to Punchh’s product suite.
Work with product managers and engineering leaders to develop new product solutions, providing analytics guidance.
Identify and analyze patterns and trends in data sets
Partner with cross functional teams to realize data relationships and deliver insights
Assess accuracy of datasets
Represent company’s expertise in advanced analytics in a variety of media outlets such as client meetings, blogs and conferences
Occasional business travels are required.
What You'll Need
5+ years of experience in a product analyst or data science role with an enthusiastic, can-do attitude.
Advanced degree in statistics, economics, computer science or other quantitative fields.
Strong problem solving skills and excellent statistical / analytical skills; knowledge in data visualization.
Expert level knowledge in SQL
Experience in developing data models, query large datasets
Exceptional communication skills and ability to articulate a complex concept with thoughtful, actionable recommendations.
Benefits
Unlimited PTO
Company sponsored health insurance
401(k) with Company Match
Healthcare coverage, FSA, HSA
Life and AD&D insurance
Competitive salaries and bonus
Professional development
EAP
Maternity and Paternity (Bonding) Leave
Free lunch every single day at work, social events, plus a well stocked refrigerator
Punchh is proud to provide equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. If you’d like more information about your EEO rights as an applicant, please click here.

We also provide reasonable accommodations to individuals with disabilities in accordance with applicable laws.

Notice to recruiters and placement agencies: If you are a recruiter or placement agency, please do not submit résumés to any person or email address at Punchh prior to having a signed agreement with Human Resources. Punchh is not liable for and will not pay placement fees for candidates submitted by any agency other than its approved recruitment partners. Also, any résumés sent to us without an agreement in place will be considered your company’s gift to Punchh and may be forwarded to our Talent Acquisition team.
Show less
Seniority level
Associate
Employment type
Full-time
Job function
Information Technology
Industries
Computer Software"
2717478136,"Do you enjoy working as part of a team in a fast-paced environment? Are you seeking to develop within an organization? If so, then Stanford University School of Medicine has an exciting, challenging and rewarding job opportunity! You will be working with an exceptional group of people in a dynamic and friendly work environment by providing research data support Emergency Care Health Services Research Data Coordinating Center, a health care research laboratory at Stanford. The ideal candidate is a proactive individual with strong attention to detail. This position requires a motivated person to manage their time well in a dynamic academic environment with frequently shifting priorities.

Duties Include
Performing research tasks under the supervision of the director of the Emergency Care Health Services Research Data Coordinating Center (HSR-DCC). Will be involved in interpreting results as related to projects in which they are directly involved.
Learn how to build and use survey instruments, data collection tools, and transfer data from spreadsheets into study databases
Review clinical charts within the electronic health record to identify data for inclusion in study databases. Will required and understanding of the research studies, training on interpreting medical records, gaining familiarity with our research databases
Learning REDCap, Smartsheet, Excel and other tools to assist the team with summarizing data for research reporting.
Assisting with manuscript edits for projects associated with data collection work in which they are involved.
Familiarity with data use and organization will permit this person to assist the team with data organization and the translation of clinical terms into study data terms.
Will assist in creating summaries of research and quality improvement data for social media, website and presentation content.
Will interact and help orient trainees working with our group.
- Other duties may also be assigned
Desired Qualifications
Prior experience as a medical scribe, or other clinical data experience, is strongly preferred, but not required.
Education & Experience (required)
Bachelor of Arts degree in an applicable social science related field, or combination of education and relevant experience in an applicable social science.
Knowledge, Skills And Abilities (required)
General understanding of scientific theory and methods, typically gained through completion of an undergraduate degree in a related field.
General computer skills and ability to quickly learn and master computer programs.
Ability to work under deadlines with general guidance.
Excellent organizational skills and demonstrated ability to complete detailed work accurately.
Effective oral and written communication skills.
Ability to work with human study participants.
PHYSICAL REQUIREMENTS*:
Frequently perform desk-based computer tasks, grasp lightly/fine manipulation, lift/carry/push/pull objects that weigh up to 10 pounds.
Occasionally stand/walk, sit, use a telephone, writing by hand, and sort/file paperwork or parts.
Rarely twist/bend/stoop/squat, kneel/crawl, rarely reach/work above shoulders, and operates foot and/or hand controls.
- Consistent with its obligations under the law, the University will provide reasonable accommodation to any employee with a disability who requires accommodation to perform the essential functions of his or her job.
Working Conditions
May be exposed to blood borne pathogens.
May be required to work non-standard, extended or weekend hours in support of research work.
Work Standards
Interpersonal Skills: Demonstrates the ability to work well with Stanford colleagues and clients and with external organizations.
Promote Culture of Safety: Demonstrates commitment to personal responsibility and value for safety; communicates safety concerns; uses and promotes safe behaviors based on training and lessons learned.
Subject to and expected to comply with all applicable University policies and procedures, including but not limited to the personnel policies and other policies found in the University's Administrative Guide, http://adminguide.stanford.edu .
Additional Information
Schedule: Full-time
Job Code: 4189
Employee Status: Regular
Grade: E
Requisition ID: 88084
Show less
Seniority level
Associate
Employment type
Full-time
Job function
Research, Analyst, and Information Technology
Industries
Research, Biotechnology, and Hospital & Health Care"
2753316520,"Dice is the leading career destination for tech experts at every stage of their careers. Our client, Tailored Management, is seeking the following. Apply via Dice today!

Role Marketing Data Analyst Location Burlingame, CA Duration 12 months Duties Collaborate with marketing teams to surface customer journey insights to inform digital marketing recommendations Optimize existing campaigns across emails to improve baseline metrics such as open rates, click-thrus and delivery Analyze marketing content placements across surfaces to influence information architecture Develop opportunity sizing for forward looking initiatives Build segmentation analyses to enable targeted audience sends for email campaigns Conduct ad-hoc and in-depth analyses and then reportingpresenting insights the analyses includes but not limited to understanding marketing campaigns, experiments, website content and email data. Create reports and self-service dashboards to provide ongoing insights to marketing stakeholders to facilitate decision making Support website logging by writing the logging specifications, working with engineers for implementation and testing the results Automate reporting via SQL and python based ETL framework Skills BSMS Degree in Business, Economics, Statistics, Mathematics, Applied Mathematics, Finance and other quantitative areas. 3-5 yearsrsquo experience in salesbusiness reportinganalytics Web analytics and digital marketing experience are strongly preferred Proficiency in querying and manipulating complex raw datasets for analysis. Strong SQL skills required, experience with Hive, ETL preferred. Proficiency in visualizations and dashboards. A great communicator mdash must be able to explain technical concepts and analysis implications clearly to varied audiences and be able to translate business objectives into actionable analyses. Effective at working independently and as a member of a cross functional team. Kindly forward your resumes to
Show less
Seniority level
Associate
Employment type
Contract
Job function
Information Technology
Industries
Information Technology and Services, Computer Software, and Financial Services"
2752293699,
2428415247,"Job Req ID: 12516

About Supermicro

Supermicro® is a Top Tier provider of advanced server, storage, and networking solutions for Data Center, Cloud Computing, Enterprise IT, Hadoop/ Big Data, Hyperscale, HPC and IoT/Embedded customers worldwide. We are the #5 fastest growing company among the Silicon Valley Top 50 technology firms. Our unprecedented global expansion has provided us with the opportunity to offer a large number of new positions to the technology community. We seek talented, passionate, and committed engineers, technologists, and business leaders to join us.

Job Summary

Supermicro is seeking detail-oriented, methodical and collaborative RMA Data Analyst to join our support team located in San Jose, CA. As a data analyst, You will play a key role to provide analysis of RMA data for various department members including management. Your primary goal will be to leverage data and communicate your findings to help company make smarter, data backed business and development decisions.

Essential Duties And Responsibilities

Includes the following essential duties and responsibilities (other duties may also be assigned):
Analyze data using statistical methods.
Create reports to share findings and recommendations with the internal team and other related members.
Collaborate with leaders and managers to determine and address data and reporting needs for various company projects.
Constantly monitoring data progress and alerting related team and leaders for any significant data changes which might impact business and development decision.
Determine the meaning of data and explain how various teams and leaders can leverage it to improve and streamline their processes.
Collaborating with IT and team leaders to identify opportunities for process improvements, recommend system modifications, and develop policies for data governance.
Document structures and types of new data which might be useful as supporting RMA data details.
Training end users on new report and data collection system
Qualifications
Bachelor's degree in Mathematics, Statistics, Computer Science preferred
3+ years of working experience in data analyst role preferred
Ability to collaborate effectively and work as part of a team
Strong analytical skills with ability to collect, organize, analyze and disseminate significant amounts of information with attention to detail and accuracy
Expert with Microsoft Excel and various data entry and analytical tools
Physical Requirements

The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job:
Able to sit for long periods of time.
Able to input data into a computer and work with a computer screen for long periods of time.
Occasional bending and standing.
Standing, walking, sitting, talking/listening, crouching or crawling, reaching with hands and arms.
Lift, carry, push and pull up to 15 pounds.
Work Environment

The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job:
Primarily works indoors in an office setting with controlled climate conditions
May be susceptible to outdoor weather conditions (i.e., cold, heat, rain, and/or wind)
EEO Statement

Supermicro is an Equal Opportunity Employer and embraces diversity in our employee population. It is the policy of Supermicro to provide equal opportunity to all qualified applicants and employees without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, protected veteran status or special disabled veteran, marital status, pregnancy, genetic information, or any other legally protected status.
Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Business Development, Product Management, and Engineering
Industries
Computer Hardware, Electrical/Electronic Manufacturing, and Consumer Electronics"
2744117494,"We are the Gen-Next technology solution provider, solving complex business problems. We assist our happy customers across all spectrum to reimagine their business processes and navigate their digital journey. Our out-of-the-box solutions continue to bridge the gap between ideas and reality, delivering impact through connected data, architecture and experience.  

 

WE ARE ENQUERO - DIGITALLY TRANSFORMING businesses since 2014!   

 

Excellence with Enquero 

 

We are a vibrant and a ridiculously norm-challenging bunch with increasingly diverse teams across the globe. Our open culture enables easy ideation, innovation and delivery. Our voracious appetite for knowledge makes growth organic to us. 

 

If you have a passion for problem solving and quirkiness doesn’t scare you, come be a part of our rapidly growing company. Oh! we do have a life outside work as well. 

 

As a Senior Data Analyst/BI Developer in Enquero’s Data Analytics unit you will be part of a fast-paced team designing, developing, testing, integrating, and supporting technically innovative solutions for our Fortune 500 customers. You will leverage your wide range of experiences, developed professional concepts as well as understanding of the industry, customer, and company objectives to resolve complex issues in creative ways. This job will start your journey as a leader within the organization.   

 

We expect your passion for technologies and your ability to work on issues where analysis of situation or data requires review or relevant factors. you will be responsible for leading the development/testing of applications, which may include end-to-end ownership of software stack.  Your demonstrated ability to consistently achieve this while building and leading effective teams and diversifying your own knowledge in the areas broader than your programs/assignments will define success in this role.  

Ability to work individually or mentor a small group in an Agile development environment. 
Communicate effectively with global customers and collaborate well within a team environment to drive results.
Embrace new technologies and work with various tools and technologies to achieve desired functionality.
Work on problems of diverse scope, develop solutions to technology challenges and deliver the requirements before the deadlines.
Follow standard practices and procedures in analyzing situations or data from which answers can readily be obtained.
Contributing to your BU/Practice by
Documenting your learnings from the current work and engaging in the external tech community by writing blogs, contributing in GitHub, Stack overflow, meet-ups/conferences etc.
Keep updated on the latest technologies with technology trainings and certifications 
Actively participate in organization level activities and events related to learning, formal training, interviewing, special projects etc.
 

REQUIRED

Strong analytical skills, allowing for research & documenting existing systems and business processes & data patterns, data profiling
Expert knowledge with SQL & NoSQL databases; Oracle, Postgres & MongoDb preferred
Ability to define and document technical requirements, Proficiency in writing technical stories
Experience with Data Quality tools and concepts
Hands-on involvement with defining and maintaining conceptual Data Models
Validated experience delivering within Agile teams
Collaborate with Technology and Business teams  to contribute to technical solutions
Ability to diagram business processes & systems workflows
In depth understanding of Data architectural design patterns and best practices including ELT & ETL
Knowledge of Rest API concepts and tools
PREFERRED

Azure Devops, LucidChart, Python,  PySpark, and  Anaconda knowledge
Familiarity with MDM best practices
Basic understanding of cloud platforms
Experience with cloud software subscription lifecycle and Install Base data domains
Knowledge of working with SaaS providers such as Salesforce, Oracle CPQ and Zuora
Show less
Seniority level
Associate
Employment type
Full-time
Job function
Information Technology
Industries
Information Technology and Services, Computer Software, and Financial Services"
2739781469,"Role: Data Analyst with Tableau

Location: San Jose, CA

Job Type: Contract

Job Details

Looking for data analyst with experience tableau
Effectively communicating your insights and plans to cross-functional team members and management.
Submitting reports/presentations to the relevant department heads and management
Developing python scripts to automate business processes
Creating Tableau dashboards to effectively showcase all the necessary information
Writing SQL Queries to pull supply chain data using tools like Toad, Microsoft SQL Server
Working closely with senior management, partners, clients, and technicians
Collaborating with users and stakeholders
Diverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company.
Show less
Seniority level
Entry level
Employment type
Contract
Job function
Information Technology
Industries
Information Technology and Services"
2744401333,
2718799193,
2750478679,
2743388814,
2731752549,"Business Data Analyst

San Jose, CA (Onsite when Covid restrictions subsides)

Long Term Contract

JD -
From acting as a bridge between the IT and business teams
Understand business decisions will be taken after careful evaluation of the data metrics
Assess historical data that helps them to optimize business operations
Responsible for understanding the demands of business teams and carefully planning a solution, writing user stories/requirements
Make the digital transformation easier
Experience with Agile methodologies
Understanding of Visualization (Power BI and Tableau dashboards)
Understanding of data models
Excellent verbal and written communication skills, proactive communicator
Team player




Disclaimer:
E-Solutions provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws. We especially invite women, minorities, veterans, and individuals with disabilities to apply. EEO/AA/M/F/Vet/Disability.
Show less
Seniority level
Associate
Employment type
Other
Job function
Information Technology
Industries
Restaurants, Food & Beverages, and Food Production"
