job_id,description,desc_id
2745274843,"Actual pay may be different — this range is estimated based on Business System Analyst in San Francisco Bay Area at similar companies. Come join Intuit’s Tech for Intuit (T4I) team as a Business Systems Analyst dedicated to Learning Technology. We are an intensely passionate group with a need for action and an expectation that we all are solving for the E2E experience. Your insight into customer needs combined with a natural curiosity, learning mindset and business acumen will be required to ensure that we build features and functionality that solve big Learning Systems problems and drive significant employee delight. You will be part of the energized and committed T4I Product organization, partnering closely with the rest of the Engineering leadership team. 3+ years of experience at the cross-section of technology and process specially in the Enterprise Learning domain. Experience with managing multi-level tech stack that combines learning experience, learning management and analytics platforms is desirable. Experience with latest learning platforms like Degreed, Docebo & Watershed is desirable. 3+ years overall experience in a functional role: requirements, systems and process analysis, design, configuration, testing and deployment to production Strong project management skills, including the ability to think and lead complex projects simultaneously. Must be data and metrics driven with a “win together” mindset and track record of performance excellence, i.e. consistently delivering exceptional results, exceeding targets and objectives Ability to develop and execute a successful product roadmap, prioritize between features and architectural improvements and establish the operational rigor for building and improving the existing portfolio. Experience with Agile development and methodologies. High energy, self-starter with a positive mindset and with a ""can do"" attitude. Proven ability to identify technology options and drive decision-making that balances business and technical requirements. Work on Intuit’s enterprise-scale HR Learning Systems to identify gaps in process and system workflows and recommend enhancements to improve them. Align with engineering and business stakeholders on their most important business priorities and articulate a vision for how technology can be an enabler and accelerator. Accountable for implementing effective change; creating, maintaining and reviewing the appropriate quality metrics; and helping to continually optimize and improve product adoption. Use data to define success metrics for initiatives, to measure current state and to track attainment of stated metrics. Provide product training and technology expertise for end users where needed. Author end user manuals to ensure business continuity. Serve as the product evangelist, advocating for the customer every step of the way. Provides analysis, functional support and maintenance of enterprise, regional or local learning systems. Write detailed user stories and acceptance criteria based on identified functional requirements. Design future state processes, dashboards and reports in consultation with users. Do rapid experimentation and test potential solutions with end users to get to the desired experience prior to implementation. Information Technology and Services, Computer Software, and Financial Services Referrals increase your chances of interviewing at Intuit by 2x",416
2746645588,"See who Albertsons Companies has hired for this role Direct message the job poster from Albertsons Companies Albertsons Companies is one of the largest food and drug retailers with 2,300+ stores. The Albertsons Companies family of brands includes some of the most prominent brands in food retailing, with a growing base of loyal shoppers. Thanks to the professionalism, diversity, spirit, and friendliness of our people, we have locations across the U.S. The Technology Department has an opening for a Data Engineer IV. This position is located in Pleasanton, California. Work on various projects to optimize data collection, integration, aggregation, analysis, and data visualizations that support business objectives in a BigData Cloud environment. Key Responsibilities include, but are not limited to: Work in conjunction with other augmented staff to ingest data from varying technologies including internal and external sources. Incremental and historical data are to be ingested with an emphasis on streaming and a framework -- Content Integration Network (CIN) will be developed with a goal to: BS in Computer Science, Information Systems, Engineering or Mathematics 5+ years proven experience in developing and deploying data pipelines, preferably in the Cloud; Azure, GCP and Snowflake experience is a plus 5+ years proven expertise in creating pipelines for real time and near real time integration 3+ years proven experience with technologies like Spark, Databricks, Azure Data Factory or Dataflow to build data pipelines 3+ years of experience with at least one programming language like Python, Java, or Scala Extensive experience in data transformations for various business use cases Knowledge for handling exceptions and automated re-processing and reconciling Passion for Data Quality with an ability to integrate these capabilities into the deliverables Prior use of Big Data components and the ability to rationalize and align their fit for a business case Experience in working with different data sources - flat files, XML, JSON, Avro files and databases Proficiency in techniques for slowly changing dimensions Knowledge of Jenkins for continuous integration and End-to-End automation for application build and deployments Proven experience and ability to work with people across the organization Proven capabilities for strong written and oral communication skills Ability to integrate into a project team environment and contribute to project planning activities Experience in developing implementation plans and schedules and preparing documentation for the jobs according to the business requirements Albertsons Companies is at the forefront of the revolution in retail. With a fixation on innovation and building culture, our team is rallying our company around a unique vision: forging a retail winner that is admired for national strength, deep roots in the communities we serve, and a team that has passion for food and delivering great service. Compassion: We always treat each other with kindness and respect Team: We always support and recognize each other Inclusive: We always value everyone's perspective Learning: We always strive to grow and develop ourselves and others Competitive: We always act with integrity to win over the customer Ownership: We always take actions to drive our success Work may be performed in a temperature-controlled environment. Must sit, stand, or walk for extended periods of time. May spend long periods of time at desk or computer terminal. Will use keyboards, telephone, and other office equipment during the course of normal workday. Stooping, bending, twisting, and reaching may be required in completion of job duties. Work day is fast paced; some evening and weekend work may be required. How to Apply: Interested candidates are encouraged to submit a resume by visiting https://www.albertsonscompanies.com/careers/en/home.html Diversity is fundamental at Albertsons Companies. We foster an inclusive working environment where the different strengths and perspectives of each employee is both recognized and valued. We believe that building successful relationships with our customers and our communities is only possible through the diversity of our people. A diverse workforce leads to better teamwork and creative thinking, as well as mutual understanding and respect. The Albertsons Companies policy is to provide employment, training, compensation, promotion, and other conditions of employment without regard to race, color, religion, sexual orientation, gender identity, national origin, sex, age, disability, veteran status, medical condition, marital status, or any other legally protected status. We support a drug-free workplace -- some positions require applicants offered a position to pass a pre-employment drug test before they are hired. Referrals increase your chances of interviewing at Albertsons Companies by 2x",418
2740117021,"Business Intelligence Analyst, Sales & Delivery Actual pay may be different — this range is estimated based on Business Intelligence Analyst in San Francisco Bay Area at similar companies. The Business Analytics team is responsible for providing data and insights on our business performance and associated processes. The team supports business leaders, in the field and at headquarter, in order to guide decision making. The team is looking to hire an analyst focused on building the reporting and systems necessary to measure key performance indicators for the Sales & Delivery team. Developing intuitive and reliable dashboards using tools such as Tableau will be crucial to the Analyst’s success. He/she must be able to understand the various Sales & Delivery operation processes, and identify the most important steps and define associated metrics. The Analyst will be tasked with ensuring that the field Sales teams understand the tools designed to help them increase their productivity. The Analyst should act as an advisor, ultimately helping managers to identify and overcome challenges thereby helping to enhance the productivity of Tesla’s Sales organization. To be successful in this role, you will need to be experienced in analytics, be effective working on a project basis and be a strong communicator. Develop KPIs, tools and dashboards to facilitate business processes and increase productivity Ensure consistency, reliability and quality of all standard reports Build ad hoc reports and analyses based on requests from the business teams Conduct in-depth research on performance and deliver data insights to main business stakeholders Act as a database and system expert, provide support to the users from the Sales organization on related applications, operations processes, and operational reports Communicate effectively with managers to identify and address areas for improvement Strong experience with SQL, Python, Tableau and/or any other visualization tools Experience with database management, data pipeline and ETL process (Cron, Airflow…) 2 to 5 years of experience in data and analytics Able to work independently and in a team, rigorous, detail-oriented, critical thinker and performance-driven Strong written and verbal communication skills Automotive, Renewables & Environment, and Utilities Referrals increase your chances of interviewing at Tesla by 2x",436
2700061941,"Staffigo is in the business of providing IT Consulting Services to clients in various industries in the United States - Healthcare (Payer, Providers & Clearinghouses), Finance & Banking, Retail & e-Commerce. Staffigo continues to innovate, disrupt, and address the challenges that shape the future of our industry. While our team focuses on providing quality, we stand firmly behind our values of Hard Work - Constantly and Consistently. We always remember to be grateful for the opportunities provided to us. Managing projects, developing project plans, and monitoring performance. Effectively communicating your insights and plans to cross-functional team members and management. Perform GAP analysis to determine if business requirements are being met Help coach the team through tough challenges e.g. delivering new functionality with a tight deadline while the team optimizes existing code for performance Document application functions, data, and process flows using a prescribed template, or appropriate fit-for-purpose format Participate in the integration design process and provide detailed documentation and requirements as appropriate. Create, update, or review documentation such as Service Desk scripts, notification/communication templates, processes, procedures, other diagrams, system support documentation, other functional and technical support documentation. Validate documentation for accuracy and adherence to Service Desk standards Coordinate and perform in-depth tests, including end-user reviews, for modified and new systems. Provide orientation and training to end-users for all modified and new systems. Master’s degree in Computer Science, Computer Engineering, or any related field of study. 0 – 2 years business, data analysis, or any IT experience Testing developed solutions based on customer requirements along with regression testing Excellent organization and technical problem-solving skills based on detailed analysis. We do not discriminate based on race, color, religion, marital status, age, national origin, ancestry, physical or mental disability, medical condition, pregnancy, genetic information, gender, sexual orientation, gender identity or expression, veteran status, or any other status protected under federal, state, or local law. Information Technology and Services, Computer Software, and Financial Services Referrals increase your chances of interviewing at Staffigo by 2x",472
2748952413,"PJCC - Peninsula Jewish Community Center Foster City, CA See who PJCC - Peninsula Jewish Community Center has hired for this role The Business Intelligence Analyst, Marketing (BIAM) is inspired by data management, reporting, and interpretation to help guide strategic marketing decisions. The successful candidate is a team player who enjoys working in a highly creative environment, on a multi-disciplinary team. This role is a key contributor to the PJCCs Marketing Team. You are: a self-motivated individual who leads with a service-oriented attitude and works well with clear, time-driven deliverables. An analytical thinker with superior problem solving and decision-making skills, possessing the initiative to look into the details and interpret the impact of key business drivers. You are: extremely detail-oriented and organized, valuing the importance of project planning to meet deadlines that include multiple review points and iterations. Strong communicator, both written & verbal; and highest the level of integrity and good judgment, with the ability to effectively deal with highly sensitive, confidential information. You bring solid understanding of the SalesForce data model, and you are experienced working as a SalesForce administrator. Very critically important, youre a voracious learner, committed to mastering the PJCCs custom SalesForce instance called TractionRec. Work in PJCCs custom Salesforce instance TractionRec to create reports and dashboards in support of the Marketing Teams work and the greater PJCC staff Provide thoughtful, strategic interpretation of SalesForce data insights within the context of marketing and communications functions, budgeting, vendor/application management. Work in marketing platforms such as ActiveCampaign (email management), Google Analytics, etc. to provide broad and deep data interpretation across all communications channels. Work closely with Marketing Team colleagues by providing wisdom and guidance to help shape campaigns, the web site, email, and social engagement. Recommend changes to TractionRec to improve reporting and data quality Use data to advocate for and influence our PJCC member/program. participant/donors experience. Study and stay apprised of PJCC program, membership, and fundraising trends/ challenges/growth opportunities for effective leveraging of data insights. Other duties as assigned, inclusive of administrative support with Marketing Team budget financials. By submitting your interest in this job, you agree to receive text notifications with additional steps to complete your job application. You will receive up to 6 messages from the number ""63879"". Message & data rates may apply. Please refer to our privacy policy for more information. Primary/Secondary Education, Nonprofit Organization Management, and Education Management Referrals increase your chances of interviewing at PJCC - Peninsula Jewish Community Center by 2x",474
2742494111,"TalentBurst, an Inc 5000 company Santa Clara, CA See who TalentBurst, an Inc 5000 company has hired for this role Analyzes complex business Supply Chain/ Planning problems and issues using data from internal and external sources to provide insight to decision-makers. Identifies and interprets trends and patterns in datasets to locate influences. Constructs forecasts, recommendations and strategic/tactical plans based on business data and market knowledge. Creates specifications for reports and analysis based on business needs and required or available data elements. May provide consultation to users and lead cross-functional teams to address business issues. May directly produce datasets and reports for analysis using system reporting tools. Analyst On The Supply Chain Planning Analytics Team Building Data Products To Augment Decisions In Business Process, You Will Source to Target mapping / Spec creation, documentation and communicate with Development teams Expected results - document and review with business Partner with business unit stakeholders to define metrics, visualizations Own, coordinate, and solve complex, cross-functional data quality problems Develop SQL queries working with functional/systems analysts Develop visualization prototypes for complex dashboards, review with all stakeholders Design, build, own, test and deploy interactive dashboards, alerts Provide specs and lead data engineers and ETL developers to align data model with analytic needs Perform Data analysis to provide insights into business process challenges and opportunities 5&plus; years of hands on experience with data, analytics projects 5&plus; years of hands on SQL for data analysis and Tableau expertise Information Technology and Services, Computer Software, and Financial Services Referrals increase your chances of interviewing at TalentBurst, an Inc 5000 company by 2x",478
2753814803,"Systems Planning and Analysis, Inc. Sunnyvale, CA See who Systems Planning and Analysis, Inc. has hired for this role Systems Planning and Analysis, Inc. (SPA) is a well-established and progressive defense contracting company in the Northern Virginia area just a few miles south of the Pentagon. We are a professional services firm established in 1972 that has a long-standing reputation for unrivaled technical and analytical support to some of the top decision makers in the Federal Sector. We do state of the art work and have a cadre of outstanding professionals on our team. The OSD Technical Assessment Division has a need for an Analyst to support the OSD Defense Innovation Unit. The Defense Innovation Unit is a fast-moving Department of Defense organization that contracts with commercial entities to solve national security problems in Artificial Intelligence; Human Systems; Autonomy; Cyber; Space; and Advanced Energy and Materials. The Analyst supports the core DIU mission in acting as an interface node between the DOD, entrepreneurs, start-up firms, and commercial technology companies to increase DOD access to leading edge technologies and talent. The applicant will assist in the identification and development of mission-critical problems for which the market may have applicable solutions and maintain close communication with the companies offering solutions and components using them. DOD Top Secret clearance with SCI eligibility and previous DoD experience (5+ years) Bachelor’s degree in Business Administration, National Security, STEM or related discipline Field inbound mission-critical problems from DoD components and conduct market research by identifying companies operating in areas of interest and developing and maintain relationships with them Track and help ensure success of the pilot deployments of solutions by maintaining close communication with the companies offering solutions and the DoD components using them Strong written and oral communication skills with the ability to prioritize multiple tasks and professionally address client questions and issues with senior decision makers 8+ years of DoD experience and a Master’s degree with a focus in Business Administration, National Security or STEM Demonstrated ability in applying innovative concepts, quantitative tools, and creative data visualization methods to support ongoing analysis (e.g. Tableau etc) Previous experience with military operations analysis including the use of Modeling and Simulation tools and familiarity with technologies and capabilities relevant to military operations (e.g. Electronic Warfare, Directed Energy Weapons, Advanced Sensing and Communications Systems, signature reduction, etc.) Defense & Space, Aviation & Aerospace, and Military Referrals increase your chances of interviewing at Systems Planning and Analysis, Inc. by 2x",482
2746174887,"There is only one Data Cloud. Snowflake’s founders started from scratch and designed a data platform built for the cloud that is effective, affordable, and accessible to all data users. But it didn’t stop there. They engineered Snowflake to power the Data Cloud, where thousands of organizations unlock the value of their data with near-unlimited scale, concurrency, and performance. This is our vision: a world with endless insights to tackle the challenges and opportunities of today and reveal the possibilities of tomorrow. We’re looking for a BI Analyst to join our growing Finance data team. In this role, you will drive value and empower decision making through data, reporting, and analyses that impact Snowflake’s success as a company. This role will serve as the primary data partner to our Product Finance team. The Product Finance team is deeply integrated into product-level decision making for the Snowflake Data Cloud. Whether the question is related to high level cost management, granular unit economics, or financial considerations of product launches, the Product Finance team helps drive these mission-critical conversations. Work tightly with the Product Finance team to design, develop, and maintain data models for reporting and analysis built on our core COGS and product usage datasets stored inside of Snowflake. Create cost attribution models related to customer and internal cloud usage. Research data from key business systems to answer questions and assess data quality. Develop automated testing procedures for Snowflake data models. Build and maintain user friendly documentation for data models, metrics, and reporting. Work with BI team members, technical leads, and Finance stakeholders to support end-to-end analysis and reporting projects including defining requirements, formulating project plans, providing status updates, sourcing data, developing reports and analyses, and performing user testing and QA. 3+ years of experience working as a data professional Advanced SQL skills for analysis, standardizing queries, and building data infrastructure involving large-scale relational datasets Experience using Python to parse, structure, and transform data Strong experience developing, deploying, and maintaining of enterprise level reports using BI tools such as Tableau, Power BI, Looker, or other relevant technologies Experience with MPP databases such as Snowflake, Redshift, BigQuery, or other relevant technologies Ability to communicate in an effective and efficient manner Ability to prioritize and execute tasks in a high-pressure, constantly changing environment Ability to think creatively to find optimal solutions to complex problems Passion for detail and quality, an ability to identify weaknesses in data and process, and a willingness to drive improvement Cloud Cost Management experience via the AWS CUR, GCP Cost Report, and Azure Usage Details report. Past experience working in a Finance or Accounting role, or directly supporting analysis and reporting for Finance and Accounting stakeholders, especially familiarity with implementing and maintaining SOX controls. Relevant foundational or associate level AWS certifications (AWS Cloud Practitioner, AWS Solutions Architect, AWS Developer, or AWS SysOps Administrator). Snowflake is growing fast, and we’re scaling our team to help enable and accelerate our growth. We are looking for people who share our values, challenge ordinary thinking, and push the pace of innovation while building a future for themselves and Snowflake. Computer Software, Accounting, and Financial Services Referrals increase your chances of interviewing at Snowflake by 2x",487
2749462493,"Actual pay may be different — this range is estimated based on Analyst in San Jose, California, United States at similar companies. Champion the Quotation Process for all new business opportunities. Achieve an average quotation lead time of < 2 working days Good judgment is required in resolving problems and making recommendations. Requires good reading, writing and frequent analysis, judgment and decision making effort. Requires frequent interaction with Customers, Vendors, Engineering, Purchasing and the VP of Commercial Operations. Located in the heart of Silicon Valley, Bestronics provides a wide range of manufacturing, engineering, testing and material/program management services. Its customers include major original equipment manufacturers in instrumentation, power generation, energy management, communications, wireless, industrial and other markets. The company's unique, collaborative partnership model provides early stage companies with new product introduction (NPI) expertise using its full service manufacturing facilities in preparation for launches, as well as cost optimization for legacy products which require a lot of tribal knowledge and IP protection. For more information, visit www.builtinthevalley.com or www.bestronicsinc.com. Electrical/Electronic Manufacturing, Medical Devices, and Machinery Referrals increase your chances of interviewing at Bestronics by 2x",493
2624882196,"BA/DA Regulatory reporting (Data Analysis Exp. Is must) Basel - CCAR Role:- BA/DA Regulatory reporting (Data Analysis Exp. Is must) Basel - CCAR Seeking an experienced senior business analyst (BA) to join a highly skilled team of senior developers within Risk Technology and help us to continue implementation of leading technology solutions that drive our business. The role is not just about business systems analysis, but is also about conceptualizing technically practical solutions that meet business needs. Candidate should be self-motivated, energetic, driven and looking to build a career in a fast-paced market environment at a top brokerage firm. External BA certification (IIBA - AAC/CCBA/CBAP or CSPO from Scrum Alliance) mandatory as per policy for the project Key Responsibilities: Responsible for analyzing, enhancing and documenting Risk & Regulatory applications Engage with key stake holders, internal and external, to understand user requirements Working with the Business Leads and other development leads to implement business solutions Work with other development team members to allow them to implement the designs, including design and code reviews Take ownership and accountability for the deliverables in the analysis phase of the development lifecycle Structure data and functionality in a logical and easily understandable manner Identify improvement opportunities including automation and process re-engineering Proactively participate in platform design and review activities Understand Agile methodology, Can create and maintain documentation of business requirements, including user stories with full acceptance criteria Work with project managers to define and execute deliverables throughout all phases of software delivery Contribute to Business Analysis process maturity and governance programs Perform other duties related to software delivery as needed i.e. testing Job Skills / Qualifications: Required Skills 10+ years of overall development / technical expertise Knowledge of agile methodologies and iterative development cycles Hands-on experience with various techniques to explain difficult concepts Hands-on experience in documenting crystal clear requirements Experience in data analysis, SQL, No-SQL queries. Rudimentary understanding of object oriented development and basic design concepts Experience working on multiple projects with time sensitive deadlines Understanding of Cloud concepts. Mandatory IC : At least one of the following IIBA - Agile Analysis Certification IIBA - Certification of Capability in Business Analysis IIBA - Certified Business Analysis Professional e-Solutions Inc. is a 15 year old company having 15 Global Offices across 5 Nations and with more than 1000+ IT & Software professionals. Working on cutting edge technologies, we are serving 100+ Fortune2000 E-Solutions provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws. We especially invite women, minorities, veterans, and individuals with disabilities to apply. EEO/AA/M/F/Vet/Disability. Restaurants, Food & Beverages, and Food Production Referrals increase your chances of interviewing at E-Solutions by 2x",501
2743418194,"Business Systems Analyst I (Compliance Analyst) Position: Business Systems Analyst I (Compliance Analyst) This position will be part of the Business Conduct and Global Compliance team, focused on third-party compliance. Specifically, the position will perform due diligence and assist with other compliance program initiatives. In case of not available / interested share it in your network with the candidates who would be a right fit for this position. Marketing and Advertising, Information Technology and Services, and Computer Software Referrals increase your chances of interviewing at MindSource by 2x",538
2755898967,"Data Analytics & Engineering - Data Engineer III Data Engineer III Job Description: *Data Engineer, Client Analytics Contractor Responsibilities* Support data scientists and engineers with variety of data projects ranging from ETL to building dashboards to analysis Interface with Client engineers and data scientists to understand data needs. Build data expertise and own data quality for allocated areas of ownership. Design, build and launch new data extraction, transformation and loading processes in production. Support existing processes running in production BS/BA in Technical Field, Computer Science or Mathematics. 3+ years experience in custom ETL design, implementation and maintenance Understanding of machine learning principles, including training, testing and application of Client models Ability to analyze data to identify deliverables, gaps and inconsistencies. Communication skills including the ability to identify and communicate data driven insights. Ability to independently manage and communicate data warehouse plans to internal clients. Experience working with either a Map Reduce or an MPP system. Experience with schema design and dimensional data modeling. Experience implementing data strategy related to Data Science or Machine Learning use cases Recent experience building successful, scalable machine learning or data science solutions to address key business challenges within a domain Project experience with machine learning use cases, ideally including trade-offs between real-time vs. offline/batch processing Domain expertise in modern machine learning techniques, ideally including at least neural networks, as well as classification and embeddings Referrals increase your chances of interviewing at PRI Global by 2x",550
2762536731,"We are looking for a Quote Analyst Energy Jobline would like to introduce the role of Quote Analyst based in San Jose, CA, USA. If you think you are a suitable match for this role, please hit the apply button for more details. ... Commercial Operations. Company Description Located in the heart of Silicon Valley, Bestronics ... energy management, communications, wireless, industrial and other markets. The company's unique ... PLEASE NOTE: This job is supplied by a trusted partner. In order to read the full job description please click the 'apply' button. If you are a registered site member with an uploaded CV, you will be passed straight through. If not, then you will be asked to register a free account with us. Referrals increase your chances of interviewing at Bestronics by 2x",551
2710930013,"See who Bio-Rad Laboratories has hired for this role The Associate Business Systems Analyst will work with Marketing, Project Management, Customer Support, Manufacturing and Technical Teams to collectively translate business requirements into clear/concise software requirements and specifications. In addition, this person will be expected to support tracking and driving project deliverables, particularly those of requirement implementation and prioritization. This position will need to interface with a wide variety of functional groups including Project Management, Software, R&D, Manufacturing, Procurement, Customer Support and QA as well as others. Support project managers by working with marketing, business, manufacturing, RA/QA and technical teams to facilitate the translation of business/market requirements into software requirements and specifications. Assist scrum masters and development teams by tracking requirement implementation and requirement prioritization as per project team’s needs. Maintain JAMA tool for each assigned project and produce required documentation for the design history file. Manage multiple competing priorities through effective organization and communication. Facilitate core team to capture appropriate scope. Assist in creating and updating project documentation, manage scope; create and manage schedules, determine short and long term priorities; ensure efficient and on-time delivery of project tasks and milestones; following proper escalation paths. Assist Project Managers with developing and managing the Software Design History File. Support Project Documentation and Materials needs via SAP. Bachelor’s Degree in technology related field or relevant experience in developing software/systems for use in a highly regulated environment. Strong team leadership including the ability to manage teams across many different functions. Ability to act as a bridge between marketing, business, customer support, manufacturing and R&D teams to facilitate the translation of business/market requirements into software requirements and software design specifications. Strong project management skills - work with project management, marketing and technical teams to prioritize requirements based on customer and technical/project needs, prepare implementation timelines within sprint framework, track implementation to ensure meeting timeline requirements and project team needs. At least one year experience translating market requirements into technical requirements and specifications. Familiar with Agile Frameworks such as Scrum and Kanban. Experience with business and technical requirements analysis, user stories, business process modeling and mapping, methodology development and data modeling. Excellent oral and written communication skills. Strong ability to communicate effectively with technical and non-technical customers/stakeholders. Demonstrated effectiveness in a fast-paced rapidly changing environment. Due to the higher threat of more infectious and deadly COVID-19 variant strains emerging, Bio-Rad recently announced a new mandatory vaccination policy requiring its US employees to be fully vaccinated against COVID-19 as a condition of employment. Bio-Rad will make reasonable accommodations for valid exemptions based on disability, medical, or religious reasons. With this policy, Bio-Rad joins a growing list of companies that are prioritizing sound science and available facts to best ensure the ongoing safety of its employees and the community. Bio-Rad is a global leader providing a broad array of clinical diagnostics and life science research products. With a team of more than 8,000 employees and a global network of operations serving our customers, we help people live longer, healthier lives. Bio-Rad was founded over six decades ago and has continued to provide the healthcare industry with innovative and useful products that help life science researchers accelerate the discovery process and medical diagnostic labs obtain faster, better results. EEO/AA Employer/Veterans/Disabled/Race/Ethnicity/Gender/Age Bio-Rad does not accept agency resumes, unless the agency has been authorized by a Bio-Rad Recruiting Representative. Please do not submit resumes unless authorized to do so. Bio-Rad will not pay for any fees related to unsolicited resumes. Referrals increase your chances of interviewing at Bio-Rad Laboratories by 2x",556
2743360643,"Epic Business Intelligence Reporting and Analytics Developer/Analyst See who Omega Solutions, Inc. has hired for this role Pay Rate - $65/hr on W2 (all inclusive) or $75/hr on 1099/CTC. Title - Epic Business Intelligence Reporting and Analytics Developer/Analyst This consultant will provide end-to-end delivery of reporting and analytics solutions in the Epic Cogito Caboodle/Clarity/Clinical applications space (Ambulatory, Inpatient, Outpatient Rehab). The role requires consultant-level communication skills, the ability to coalesce related requests and offer solutions that satisfy multiple requirements, and Software Development Life Cycle discipline: gathering & documenting and confirming requirements gathering, designing solution, obtaining SME signoff, coding, testing/validation, UAT, & documentation "" Inpatient and Ambulatory, Outpatient Rehab, ICU, Burn, HIM, ED & Trauma reporting, metrics, and dashboards "" Validate, modify, and document Radar automatic & custom SQL metrics "" Minimum 3 years of Epic Clarity Ambulatory analytics development. "" Advanced understanding and usage of - along with the ability to go anywhere in - the Clarity data model "" Strong SQL development using best practice industry standards "" Efficient creation of queries optimized for best performance "" 3+ years of Epic Clarity IP analytics development. "" Required: Epic Clarity Data Model/Clinical and Caboodle Data Model Fundamentals (or legacy equivalents) Information Technology and Services, Computer Software, and Financial Services Referrals increase your chances of interviewing at Omega Solutions, Inc. by 2x",557
2560765597,"Astellas Gene Therapies San Francisco Bay Area See who Astellas Gene Therapies has hired for this role Are you ready to use your experience and expertise to make an impact on patients’ lives? Astellas Gene Therapies is a biotechnology company developing new genetic medicines for rare, life-threatening diseases. We are working urgently to progress our medicines and need additional team members to help us do so. Because our mission is so important, our values are to: Be BOLD: Find a Way, Care Deeply, and Get Stuff Done. If you’d like to be a part of this important mission, please apply to join our team. Astellas Gene Therapies is developing genetic medicines for patients with rare, life-threatening diseases. Based on our innovative approach to developing genetic medicines, as well as our industry-leading internal manufacturing capability and expertise, we have become the Astellas Center of Excellence for the newly created Genetic Regulation Focus Area. We are currently exploring three gene therapy modalities: gene replacement, exon skipping gene therapy, and vectorized RNA knockdown, with plans to expand our focus and geographic reach under Astellas. We are based in San Francisco, with manufacturing and laboratory facilities in South San Francisco and Sanford, North Carolina. For more information, please visit our website: www.audentestx.com. Care Deeply – for our patients, each other and our work What is the catalyst for you in your professional career? Are you ready to be a part of a bold, innovative company, to make a change and to make a difference? Listed below is a current opening for a smart, driven, experienced, and just plain nice individual who wants to join us and be a part of our journey. Astellas Gene Therapies is seeking an experienced Analyst I/II to join the Quality Control Analytical group. The Analyst I/II, QC will be responsible for implementing and executing analytical testing in support of clinical and commercial viral vector products in compliance with GMP requirements. The Analyst II/Senior Analyst will also support testing for stability studies, methods validation/qualification, method transfer studies and equipment validation. This role will be reporting to the Manager/Senior Manager, QC or Senior Supervisor and will be located in our South San Francisco Quality laboratories. Author/revise technical reports and laboratory procedures (SOPs and methods) Perform release, stability, and in-process testing in supporting production activities Perform analytical testing in supporting technology transfers Review data and performs analysis and interpretation of test results Participate in method development, transfer and qualification/validation studies Participate in equipment qualification/validation studies Participate in deviation and OOS investigations Perform QC lab support activities including but not limited to sample management, reagent preparation, and instrumentation maintenance and calibration Analyst I: B.S. degree in Biological Sciences plus 1+ years of relevant industry experience or M.S. degree in Biological Sciences plus 0+ years of relevant industry experience in quality control role Analyst II: B.S. degree in Biological Sciences plus 2-3+ years of relevant industry experience or M.S. degree in Biological Sciences plus 1+ years of relevant industry experience in quality control role Prior experience in GMP QC environment (minimum 1 year) and strong understanding of data integrity requirements and regulatory requirements pertaining to biotechnology and pharmaceutical industries Demonstrated experience in molecular/cell biology required (minimum 1 year) Prior laboratory hands-on experience with a variety of analytical techniques including, but not limited to, ddPCR, qPCR, DNA/RNA purification/detection, protein quantification, ELISA and Western Blotting Demonstrated experience with mammalian cell culture and cell-based assays Must be capable of observing and adhering to lab safety standards and protocols Successfully performs routine work independently with minimal instructions Excels in a fast paced team environment , handles multiple tasks concurrently, and in a timely fashion Strong interpersonal skills, highly collaborative within a multi-discipline team and contributes to a supportive and positive work environment This role is scheduled to work during normal business hours, typically starting at 7:30 AM, Monday – Friday Models our Core Values: Be Bold: Find a Way, Care Deeply, Get Stuff Done – is experienced as someone who exemplifies the culture we want to create; operates with transparency; is trusted Experience with U/HPLC techniques (e.g. RP- & SEC) with Empower software knowledge is highly recommended All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, sexual orientation, gender identity, national origin, protected veteran status, or on the basis of disability. Referrals increase your chances of interviewing at Astellas Gene Therapies by 2x",558
